Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
DNAJB1,9125594.084239954,19403880.833152443,13802726.294010445,29943638.890521597,15338952.337398378,44584314.70435235,20538628.361510444,48274531.79008735,7410744.003117659,25588064.51800998,8016910.974847997,19183857.497058615,24203970.878132284,18722213.32793752,7570991.736185612,13505249.2003125,10513017.914526224,28009264.776582934,7628326.776847711,33192727.8950169,9198097.329563338,17419892.479106344,5168691.817158306,21902169.32236164,1721724.9431553378,25751151.36779937,8614182.815250596,30593252.22578302,11552317.119914655,46156458.35107491,13332129.752932752,39336435.73168645
DNAJC10,12695365.776658516,22650064.515353933,8320884.07373799,28334608.60913312,15182522.444437461,35589749.90459802,21104715.64139907,49666066.477943294,16586347.205719735,27148481.075735603,8263880.0888065705,25718518.79297679,38749522.51029395,27264068.78760474,3137868.9143438973,31992515.159666143,7604935.660185114,27475428.183506142,5948391.175836348,65739835.57805826,9245967.075903198,32537273.55530499,6461414.210851754,41252918.60149175,1418973.8757253417,17709424.938633204,5557415.403345579,61787939.47441038,29892601.23897235,28119792.11049717,7364107.688225859,38577534.647982694
DNAJC19,49147970.27984118,80924965.7334803,99692957.95622765,117451720.9008287,52361758.02212795,118285034.97382124,84402793.76636405,117554307.28105567,7899813.747938186,21670400.65130895,2176105.855183272,16616894.347557291,162962696.1957937,111569817.16659866,17343755.071846586,53404122.09498581,20338245.08971966,56431473.88597512,32224377.32310789,166934765.69890255,40949099.96203579,109304726.4699344,9169328.666138086,27069396.51102958,14816119.365564676,113259313.94308709,6276119.763627821,4897150.895419216,4816668.685651749,14187343.681213774,44711620.3453109,144549587.03289947
DNM1,22517264.502857037,9683826.321893804,19111373.26040637,30426410.758805424,16686814.889387691,41400685.26177351,35459400.848840035,26032038.98654546,21324351.618025426,48638900.35211004,10166443.543781731,24035196.105436336,18472911.485580333,25503292.480313607,5327645.274629021,24476744.461559743,15387923.846718747,19220769.856525864,8636084.407059249,39477102.229309715,9259325.754246626,11878727.734629711,17186148.73233561,35161434.29923364,5308970.83636735,26758160.374487832,,43264466.57679403,22889359.88403972,106418288.25038008,15056898.220236346,29106566.905615546
DNM1L,670220799.2763696,950212635.0972131,317306215.13617516,1262982180.0843203,246484222.65920624,802257457.8001409,424867262.7347169,1211091183.2980356,6535579.610084758,14221824.670942426,5630870.182515981,1942685.8604404985,451424568.86938876,1291792563.508647,522887721.7094603,678290068.9326729,372332364.6038689,992148501.151299,73258982.26584701,855895668.5283179,107387694.54820216,1084162689.6127489,,12136412.465906933,154713715.40346122,651388407.5699598,6947791.296682983,11651842.077245563,8504381.198308226,5039786.780475521,298946571.0687269,883771105.8947002
DNM2,55798895.60137407,54662833.33764571,50981938.021468624,66001599.86301565,51910191.6966941,92191124.38164048,88677923.21104656,59311763.641715854,41475616.747187115,183426065.4191795,69075498.52323477,92167748.11874768,81990591.3981092,84706100.65291399,13194498.843496364,64161796.3625275,37116879.48582776,56205211.141212955,25031547.615485948,107887465.61383793,28825934.927086104,33751323.10938531,51127685.864264265,150336704.78688544,16847363.973504297,57893386.12341731,28615729.521184884,116503498.81507818,94815986.91418281,335611984.24414265,43860698.88888412,91626113.36984277
DNPEP,46794481.81470246,23529423.323648997,30853998.73119503,53485531.701282986,35102663.497483596,49658065.825089365,13816786.670330493,33470034.626476835,43116855.77984692,91463960.01695266,44672841.33040272,61287402.459945604,45596867.16812167,39381124.7970326,24249821.23519674,23605963.7107775,18523574.86640133,30254646.471021183,17416479.655748907,40425733.78914047,35838113.20300338,44211308.7454613,25314511.39189417,63062193.566427805,6056328.083550529,48220222.108003505,35254802.01260061,69765694.18082942,46527507.8766169,59047038.69529773,34629053.054069795,68798689.89024927
DOCK2,4168340.2240813263,3950112.587494572,1210028.52358619,2293898.7373428154,470919.6117223182,489000.8183529716,3401333.4033073755,788128.5547306995,,,,,4489644.609750709,2293996.246961447,280199.86327172833,1827485.08870528,542282.2738779313,1097551.5297110192,468024.04629341944,2125188.248599454,514777.999885798,1874554.1773038628,,,445582.4282044232,3662773.560079636,,,297656.50810796,,1012839.2366939333,1130335.4096859545
DOCK7,5014503.6550743915,1117350.165127003,205790642.1864119,127129926.5082112,4015430616.188593,28208857.164003816,14297437.22686563,49472227.51966782,15389384.955407089,1216434679.7368271,18861982.634491965,413588924.63141775,1205350184.610393,92387821.35322069,80712197.16322553,525456774.942221,874586.8164557838,435640885.3050753,231588.63072879863,289128.7833952826,,158750.8639106139,16917730.034547105,159689393.2111243,748655.9258158652,624916.3972825768,11816539.948080665,2873308.2635932006,76785412.76982369,29925954.9773234,621919587.797172,786342243.9646983
DPEP1,589417.6111313441,511359.55157302815,9592701.277936865,8480552.485208845,506062.56822402927,4262661.031406255,4518413.820423318,9932658.770376071,478282.3442558449,9182095.302223884,407653.9726313312,1571780.2547904293,6567450.154225744,5518398.179663419,571375.929210345,667100.1453888554,435232.1279068143,340845.727732242,544012.6788710551,3669091.4160439936,292438.3099224483,3610183.7570895865,619429.73946242,15876905.853679396,323354.0268697536,224718.84158660335,479243.12750701513,1439949.9044796508,4390571.402919833,26730342.79047429,273811.9732718644,24571681.076620243
DPP3,32955721.17927465,45658602.16795712,34206798.698774286,53395505.02818989,26178568.089475468,78714848.643194,45628556.8772672,45403870.88117232,38196386.40249157,136694570.71419692,23106276.915269364,86076497.19511601,51933741.12686893,47844992.30350505,5637001.948194616,25168207.914734572,7977516.344176352,33361416.072097477,17594627.650037285,57922187.83093168,7158346.216347645,51006127.829772905,22045886.20928631,77446781.44785695,10085618.032908155,40415586.49321146,38378548.202951536,115937893.93839602,9797498.668739256,73328765.00820899,13188241.073154876,54605542.64776811
DPT,63185070.671686664,17092427.1790969,72807743.16631635,21486927.842267483,129558722.24455068,12457725.221321099,102632938.19936033,7386592.178245534,89988026.34033805,12478355.53811512,86099335.16591096,39504035.11491439,35646399.34924657,30552937.896565747,138948284.86746186,13958854.066075183,126506441.38568518,19842222.445497014,128004608.77408192,25645907.447532576,112709290.75821508,10340946.829500908,124521269.21698663,25586101.640342142,80413269.0751393,13906848.969516672,102608841.68301022,48525279.51716372,165775175.00995332,29019619.914791945,80778606.70494092,34448057.74758822
DPYSL2,258525030.01101497,362799547.4095846,309809537.1123468,360700270.1346382,336174021.88879514,367998792.02019334,230474469.72710195,541013509.9229071,357725587.40520096,157727276.9910838,488921895.7993885,288604594.8327946,424564695.37350154,347162934.82694376,246975006.80110508,164042740.37633774,345904703.28592384,233893610.3526308,323440769.34173673,330285120.9195218,339454409.0775131,224827398.31005186,437693606.776268,202173603.20643649,314977836.59479123,323686208.31706107,331158830.63518894,335622366.0115435,490286122.9747547,501899807.0756143,385321538.7594949,358717584.94205934
DPYSL3,195118774.80740952,395218757.4479911,149614505.64584255,133398118.91438875,664713236.9283108,232992608.13419914,171048883.68832538,162156385.94364095,702136162.4291284,169733832.23029935,738601775.759297,270019244.7066739,375236929.4493827,166095098.72893193,899229770.6588058,452427903.51046336,751082050.6940855,875435063.8025941,707706945.1990305,217219728.5944841,500758721.79308796,126425096.15887193,744958898.8010504,205906211.37149334,574446945.9701061,268056002.5776345,2010588539.2998662,558845232.1372651,407166171.9485897,239076993.04444396,917163566.9176583,281224533.9502932
DRG1,8076458.351746818,125280025.86734612,10811604.646140637,14727888.260239745,18189798.216034327,40000337.865144774,10377232.845828298,50829941.35730607,26075672.796448737,49778750.84340653,30266824.85305552,71264393.77100839,32055286.59557639,24003894.34968005,42472332.08664861,42275286.230580695,24560015.827358548,105537473.75070016,20897478.321663376,35945776.72653671,14382722.85748075,33339567.364770062,29654999.321454383,86990102.37006581,19763165.393645804,28107433.57642025,77576891.22116692,119535987.28406376,19167191.765163276,38341701.498641536,47766460.87162732,29822271.00762077
DSG2,52437875.962711,31942990.882160142,42304726.73925001,57557206.93707559,31235322.76003713,128888001.91106355,80918561.7918751,72157771.77573375,23706846.759508394,70872848.10357587,23910454.560721625,67287974.4811006,54827388.23566416,39202504.5770042,8936199.466078473,13138512.189652069,13559377.06196839,61293647.264849424,19012098.881770708,129767007.05640227,11466001.192498572,55135676.00518601,11019217.091745995,139773925.01795608,5612306.953550502,47690475.2930904,19616088.679473497,55074486.23620297,60938952.037826985,197126203.05908924,28502547.885601822,94634086.71798322
DSP,316785436.165927,168078184.40058327,361815715.1977157,464824153.75241977,249560655.67241848,524686568.55932784,303701719.6157195,370315799.08510953,200141074.15958828,624673166.3394071,228242145.10246027,701892944.8922594,275503680.35179067,290598377.310191,59827583.82854804,100304631.65804914,132708516.61560172,213121199.74504948,127018158.72887413,500227104.383504,84867020.18096757,325563735.0623887,165025172.6859554,481810197.31583273,99490174.89082834,319994514.1555601,88560671.61146544,484194473.5006963,275690591.6491184,777463858.9661345,158138048.32938987,499346807.58943707
DST,2768631.887303974,102107281.40692008,34971.78917139004,10226715.242089236,1245523.2363908694,149240.50887742575,809493.6731878774,1826994.1106281732,73878798.8579407,90216026.83057313,13719931.836939055,97145618.77188817,650218.7107850556,4793673.141459665,1083183.488899926,15881620.137584584,637597.1269727634,1773192.8443282354,367579.96566357696,2049541.1786854593,339270.9382078685,1090794.466107878,173846700.29224515,74650049.23690605,22545892.311594415,33094424.607994538,39782183.37115216,200708709.69141588,11685141.617165027,33158252.67535427,,1540708.4560064138
DSTN,170209767.3499011,171712314.50750288,139603157.75344884,238576242.96106982,1029429106.6268986,202183302.83568943,168542040.06936768,138530041.09668547,929790719.7813561,336091006.19512933,611592539.9616079,350086934.65433556,255326232.41133413,243469696.738532,924761438.9525449,107621497.43875757,647288625.6333574,301573466.8148269,449775503.57910055,207624709.3812878,256451651.71645752,126617343.10100779,613226775.6186632,247322997.36402172,577857367.7669189,149571037.8315273,1077899843.3333013,211203490.36230454,455125394.04241997,326751000.9547198,1329498105.0310066,352412861.7304514
DUSP3,,14905669.79306536,9360590.598647326,5491913.036972588,30166822.849756256,9717138.6499245,2855655.0119472495,,25754844.410282865,29637317.331545893,48792672.23810147,31772686.26759964,,5567574.675963556,27358466.404871818,4329449.290018205,24247200.242568836,17113889.188060287,18374350.483623274,11708391.532681676,25031978.877986997,5385451.15039365,24348835.766097277,7837249.42445215,19732785.3972088,12187255.284684723,73538555.82440461,28166620.37468128,30978267.63666655,28872887.471235167,21862271.400087073,16330138.57647267
DYNC1H1,343905745.02555275,443327154.4132538,378742950.8723,453388273.57366145,435245016.0845547,414442924.78551996,356719158.8953763,329714496.03984636,457906679.27770764,727498430.4458171,557745091.3006903,770821621.3418536,450818569.48331386,410737924.2869599,280301548.21443576,202367801.6081634,344524958.7864815,401435804.25286716,254275286.5479077,596447777.317242,299587029.9777442,341522258.72677904,473598925.1193219,547487685.9466503,245088149.9851849,385835400.33571124,531162286.7935227,805965625.151328,437246537.80182785,648673149.5499609,393679086.72016525,609108354.3769437
DYNC1I2,17973518.122897513,15723601.49142288,17988215.529909257,28022021.758727577,20555270.396435943,37747983.21719097,20155564.36575959,40407837.325397834,9167465.950148191,736742.549541462,3669606.712641463,2195392.2909058817,25446288.07105609,26291531.227576472,7614442.044841211,18857401.00818325,14309514.874963652,24985256.62968826,9349920.623009268,26569433.423027694,10674160.17691695,17615537.934093077,3262543.269027264,3107700.2304516835,9097866.911758386,38385570.97786109,6089592.015483123,1025986.966122315,3945442.621366568,4842147.3024023175,4303410.857649938,53654910.65278983
DYNC1LI2,6726408.551042458,8857428.762238333,6659700.68530206,10182572.186069973,5421899.201614328,8874187.047848653,3677173.5495973914,4669549.651249074,11258220.514085904,12461851.613951592,8913261.155525608,7304141.9406364495,6646341.800934504,6770140.023135126,6664183.791989409,3404781.389108299,4595600.170948588,6458563.313290048,6819452.446552099,8984475.998682486,6044198.003411202,5306168.436523616,7397996.469241522,6780864.026814525,1221222.0772863168,8350340.690291001,9343547.176385911,16329156.046018068,6355760.505068075,10947711.036432544,10199335.295334902,10495146.972109422
DYNLL1,31706672.737578526,49602015.477445826,40541541.983740196,103449968.75151546,77214798.44679098,149573632.48133227,49754132.06182197,63474351.96384312,69455937.82346947,103564719.91225725,68472545.10804127,129495301.50054634,70830587.54182377,84659787.65411082,59976769.65663952,21527763.97153674,42636570.22377566,73157038.17033786,47366662.87651106,36275821.04458367,47554065.12420796,24396573.57182597,59261486.11803234,162162028.61034724,27512347.80746916,34294845.76206344,79599610.46195215,138203879.88551623,128180784.64397658,103942156.48280752,37329631.537574366,67541014.67568503
DYNLRB2,9088872.55549688,12821334.037569372,9278906.720124705,17754789.373625807,7557328.474876778,11927570.18276028,4423673.41794196,6318880.397020348,7461448.498181038,11790550.990139306,11743790.592220197,10971643.375773856,11881925.44205696,9468307.523356749,5192415.632081425,2806447.492001711,4662855.922329067,10097218.043712411,5854252.509156404,9943115.336320898,5535571.533944809,8440738.767035168,7816838.270503316,7441737.458531354,8510230.561174093,11208090.259713598,12237280.189579466,17410834.615942374,2560893.009684291,10587555.77112754,15542313.399175514,28123930.52301854
