Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
AGPS,21.520838419396966,22.59726754529341,1.0764291258964427,3.6717445342747843,0.0014778072947183416,2.8303821940175404,Up
AGR2,28.315027322547845,29.353853716554177,1.0388263940063318,1.6426750029005706,0.11123874447534587,0.9537439215564066,NS
AGR3,25.64196167270838,25.939349489453726,0.29738781674534565,0.5249577408211864,0.6043273057814023,0.21872778224952216,NS
AGRN,27.542957331162008,26.66615053393877,-0.8768067972232387,-2.342559465805029,0.026321578458140656,1.57968807041122,NS
AGT,24.758674698202302,24.22827549353304,-0.530399204669262,-1.9765052559892844,0.05736011706799707,1.241389970974614,NS
AHCY,27.715276632930095,29.460807578441344,1.7455309455112484,6.895953452940872,1.226316391588631e-07,6.911397466690434,Up
AHCYL1,23.05358491721798,24.452696126977145,1.399111209759166,1.788167630408824,0.09140558266690427,1.0390272785835695,NS
AHNAK,31.800690264861117,31.05120222572139,-0.7494880391397274,-4.022865880157409,0.0005585988138353666,3.252899990842858,NS
AHNAK2,25.785821291102238,25.36652556862487,-0.41929572247736857,-0.9639175374487807,0.34327542198433314,0.46435729030770734,NS
AHSA1,24.023675535756823,24.967702619849806,0.9440270840929834,4.205943767173833,0.00026282949560819794,3.580325898392791,NS
AHSG,27.94650321530072,27.01231090080455,-0.934192314496169,-4.123089685370858,0.00032297342466724614,3.4908332114001484,NS
AIFM1,26.778817559309186,27.64604125084093,0.8672236915317448,3.1640480804337425,0.003922405094638828,2.4064475556755807,NS
AIMP1,26.253959636927853,25.892382182588296,-0.3615774543395567,-1.3608345065537204,0.1837859260364785,0.7356877490909398,NS
AIMP2,22.045060698211604,23.327985448407844,1.2829247501962406,4.817465245094257,4.009135659306095e-05,4.396949248042006,Up
AK1,26.450595018216227,26.183591206786097,-0.2670038114301292,-0.9420363182239946,0.35375494164064525,0.4512974847191757,NS
AK2,26.05956803340759,26.91641213588961,0.8568441024820181,3.728726842999985,0.0008025396046485787,3.0955335263300388,NS
AK3,23.862755214408416,24.88885221710196,1.0260970026935432,3.2642640814682458,0.0034722922983742924,2.459383722946063,Up
AKAP12,23.67911674527082,21.05268677721682,-2.6264299680540013,-5.629123095812955,1.3053617327802258e-05,4.8842691229760185,Down
AKAP8,24.298069942677753,23.771271482227917,-0.5267984604498359,-1.7920076535494407,0.08550749643134684,1.0679958090606914,NS
AKAP9,25.682509083723044,25.089274203943695,-0.5932348797793487,-2.1730303882276782,0.038109019947525836,1.4189722198674144,NS
AKR1A1,27.406811277275658,28.040857574664127,0.6340462973884691,3.1321629339915056,0.00402953645673397,2.394744910648307,NS
AKR1B1,25.748951780031298,26.208575528971814,0.4596237489405155,2.39001346675551,0.02334628835056575,1.631782154797956,NS
AKR1B10,23.582553258551812,22.43075706731303,-1.1517961912387804,-2.2424537224829035,0.03254120277920363,1.4875663988264098,Down
AKR1C3,24.154503514937062,24.258862980491873,0.10435946555481124,0.27485183478507874,0.7853483315213612,0.10493767458749106,NS
AKR7A2,25.37393743429982,25.467774936694656,0.09383750239483746,0.502772420449582,0.6193424138892767,0.20806917755973273,NS
AKR7A3,22.514049691870774,23.028785167991153,0.5147354761203786,1.1603118001856791,0.2554962148570375,0.5926155294974822,NS
ALB,34.989099275976,34.08431322953618,-0.9047860464398241,-6.5989587733585475,9.652941728035894e-07,6.015340315509763,NS
ALCAM,23.144695634913923,23.391082511051675,0.2463868761377519,0.8254663230968649,0.4162917991277579,0.3806021445507501,NS
ALDH16A1,22.760955506499386,23.77899920568335,1.0180436991839628,1.9077636386022145,0.06643933801455797,1.177574703403919,NS
ALDH18A1,24.999085560460706,27.101294821464077,2.1022092610033702,5.317452458999859,9.50510876238293e-06,5.0220429093474594,Up
ALDH1A1,29.45863088304615,28.407464639831055,-1.0511662432150963,-5.075727181295803,2.1216005036215322e-05,4.6733363901833025,Down
ALDH1B1,27.664960642006772,28.294124732709022,0.6291640907022504,1.830446327032089,0.0815086751922391,1.0887961656451228,NS
ALDH1L1,24.595351202970125,24.440663108163903,-0.1546880948062217,-0.3472152658314074,0.7312345404282852,0.13594330255442738,NS
ALDH2,28.336990788358325,29.16427960355645,0.827288815198127,2.4350975687312197,0.021048069292383623,1.67678773517842,NS
ALDH3A2,23.675610233929866,24.021682406986482,0.34607217305661564,0.43694773200950054,0.6654064579714508,0.17691298848710119,NS
ALDH4A1,26.436547226667678,24.836895540245752,-1.5996516864219252,-2.220091242556668,0.037904909164884086,1.4213045397640656,Down
ALDH5A1,20.109601394961512,22.82269241981124,2.713091024849728,3.574151948781484,0.0012191596237761107,2.9139394287649716,Up
ALDH6A1,24.160777174946453,24.79008006924546,0.6293028942990055,1.6093268275309853,0.11964175376268621,0.9221172295100369,NS
ALDH7A1,26.035341830407948,26.522988943222003,0.4876471128140558,2.0158427154256526,0.05468709990929615,1.262115106919473,NS
ALDH9A1,25.987141869826544,26.026075979240545,0.03893410941400077,0.19914793237553,0.8435619578200527,0.0738830139033442,NS
ALDOA,30.577099201432524,31.222304754980854,0.6452055535483296,3.4046474434987877,0.0023360721897851284,2.631513740694523,NS
ALDOC,25.40513555993219,25.795598462304632,0.3904629023724411,2.0398858273530918,0.051791121237259014,1.285744686744542,NS
ALOX5AP,23.400491673390732,24.328402436291988,0.9279107629012557,3.335131185667572,0.0022833386347385566,2.6414296748907278,NS
ALYREF,24.38829355107712,26.207814643585536,1.8195210925084169,4.886578972722638,5.3511983432332486e-05,4.271548951515875,Up
AMBP,24.800574447431593,23.629176150884636,-1.1713982965469576,-4.406850786442361,0.00012567731195899974,3.9007431167479836,Down
ANK2,22.91321410911275,21.79620494053185,-1.1170091685808998,-4.06618004952582,0.00033982582724860136,3.468743617211236,Down
ANKRD22,19.021451513794908,22.560571035668893,3.5391195218739853,4.91614403228742,2.9607976071374407e-05,4.528591278901673,Up
ANP32A,25.618141354353767,27.12053980178392,1.5023984474301528,5.288755195410918,1.2572526933169391e-05,4.900577425349961,Up
ANP32B,25.612455449149977,27.344939800591376,1.7324843514414,5.338644984035491,3.4614358515008334e-05,4.460743712470098,Up
ANP32CP,22.128513892992792,23.95722150600805,1.8287076130152577,1.8873477048785168,0.06910108501898163,1.1605151333196229,NS
ANP32E,23.599698557701537,25.30157984445885,1.7018812867573132,6.060735453346789,2.1387774647249647e-06,5.669834400500796,Up
ANPEP,24.055688649140293,24.64346727483666,0.587778625696366,1.7986302567074972,0.0868441007263051,1.0612596776087002,NS
ANXA1,29.476837834277497,29.253377499276787,-0.22346033500070916,-1.0351075034216812,0.309524775686984,0.5093045824645578,NS
ANXA11,27.176818149300004,27.739958240789225,0.5631400914892204,3.013107262925876,0.005893041927353973,2.229660469009433,NS
ANXA2,29.629841145796007,29.874429315973345,0.24458817017733736,0.9851148446737429,0.3334177849968674,0.47701123798133765,NS
ANXA2P2,31.436426953363625,31.78681473981255,0.3503877864489233,1.7877025872643593,0.08684689569477091,1.0612457006103881,NS
ANXA3,26.574136525772026,28.145052727705124,1.5709162019330982,6.092853551043856,1.8338465342047132e-06,5.736637011161504,Up
ANXA4,28.485609655668082,29.566405938618747,1.080796282950665,4.8241298870651415,5.0617552232513346e-05,4.295698860315963,Up
ANXA5,29.197904035461598,28.935148409179263,-0.26275562628233473,-1.3258380151818798,0.1951929823068106,0.7095358003999334,NS
ANXA6,30.45897284237565,30.024980471083463,-0.43399237129218804,-2.66301625133813,0.012357050155500787,1.9080851905811003,NS
ANXA7,24.72498924219667,25.054521684389574,0.3295324421929031,1.8079916794859303,0.08065397405782479,1.0933742287850876,NS
AOC1,24.66178850804008,24.882528487867063,0.220739979826984,0.512043307837754,0.612413186339179,0.2129554667446977,NS
AOC2,23.770577848557483,21.44211554029705,-2.328462308260434,-5.3630390975899465,1.0622560185274902e-05,4.973770799606889,Down
AOC3,29.272988815688276,25.785200478817732,-3.487788336870544,-9.199949970921665,5.162968676071742e-10,9.287100509826002,Down
AP1B1,23.628799443023958,24.591896374776393,0.9630969317524354,3.0334078069488957,0.005341559584297465,2.2723319227531187,NS
AP1G1,23.345452579989477,24.24363902153678,0.8981864415473026,3.5912961767160168,0.0011580774235967488,2.9362624047564068,NS
AP1M1,25.204273817234466,23.620734734400212,-1.5835390828342533,-2.9423746437038956,0.007540899199737854,2.122576864448514,Down
AP1S1,23.02852110568054,23.48758618307598,0.4590650773954401,0.9839911161839063,0.33335502247474197,0.477092997215681,NS
AP2A1,26.176931319543492,25.519732256881078,-0.6571990626624142,-1.0164616141261253,0.3189433042493327,0.49628651079864583,NS
AP2A2,24.32333415541151,24.34509693636894,0.021762780957431005,0.10102441783765131,0.9202050687172372,0.03611537886315513,NS
AP2B1,25.635210094366922,26.358461583233435,0.7232514888665129,2.667020149090191,0.012279550470190847,1.910817531557146,NS
AP2M1,26.223625833818428,26.45624545499357,0.232619621175143,0.5807179469149842,0.5657678577615866,0.24736172918955182,NS
AP2S1,21.659717211352596,22.37526907167457,0.7155518603219733,2.9416167978324212,0.006421028896780077,2.192395375608518,NS
APCS,28.014875694071698,26.39200272822334,-1.6228729658483587,-6.472690717558247,5.521195143959465e-07,6.25796690266116,Down
APEH,24.425453298552092,25.16816520727759,0.7427119087254965,2.6139123825560686,0.013874445645762302,1.857784360118514,NS
APEX1,26.593241898864914,27.650418176894547,1.0571762780296332,4.681879125813026,6.226238341851144e-05,4.205774258441565,Up
API5,24.132831618396715,26.156903136553762,2.0240715181570472,3.2966395669927873,0.0042015126303951615,2.376594326562574,Up
APMAP,24.10826875549371,25.655916274886533,1.5476475193928216,3.8915150313286677,0.0005221983893992295,3.2821644719924037,Up
APOA1,31.630152370770244,30.798760531057606,-0.8313918397126372,-3.7730314862744088,0.0007241045821546574,3.1401987042827453,NS
APOA4,25.680112504872646,24.757674523031255,-0.9224379818413908,-2.837984970368436,0.008069239202721746,2.093167410214167,NS
APOB,26.605612516389606,27.382669150877334,0.7770566344877281,3.8194449365847536,0.0006294126697748056,3.2010645191954326,NS
APOBR,25.97304721337028,26.479337338904998,0.5062901255347185,2.0795977016472973,0.04627846351631501,1.3346210684208721,NS
APOC1,24.274219474353576,23.840742721706174,-0.43347675264740104,-1.226380720302377,0.23138294333258366,0.6356686587358789,NS
APOD,24.17342824191138,23.65438698361538,-0.5190412582959993,-1.1062298246354219,0.27957914439935067,0.5534952285275645,NS
APOE,23.13285283068652,21.63608112273846,-1.49677170794806,-2.1539182199115214,0.040295444926496365,1.3947440445560435,Down
APOH,27.06818126655665,26.846551110397844,-0.2216301561588061,-1.251438816145338,0.22064723181688337,0.6563015167288834,NS
APOL2,24.80608809076763,23.664208980465634,-1.1418791103019963,-2.9353381146485322,0.00857308514959429,2.066862862752294,Down
APPL1,23.425552109045736,23.435896888392747,0.010344779347011723,0.03187210253107589,0.9747925848644022,0.011087783103153547,NS
APRT,24.740995501255597,25.883175715703814,1.1421802144482172,4.650334827359632,6.50506254868264e-05,4.186748523173552,Up
AQP1,23.090689844603517,21.146120106991162,-1.9445697376123547,-2.9453960422189924,0.006344497625169293,2.197602760843443,Down
ARCN1,25.99197356334048,27.435772230052972,1.4437986667124925,4.953353723924379,6.078563386689334e-05,4.216199050160778,Up
ARF3,27.51068086387651,28.543057964007858,1.0323771001313489,4.155696076118959,0.00026097448747528553,3.5834019466474123,Up
ARF4,27.48282523338014,28.629982493027434,1.1471572596472939,4.759276772265917,5.088580232839021e-05,4.293403373469551,Up
ARF6,22.858377145827596,23.371766413873146,0.5133892680455503,2.1714939597739304,0.039507430624030546,1.4033212138541142,NS
ARFGAP1,22.163787383049893,23.57120533904486,1.4074179559949656,3.8778652211175215,0.0005398553639008309,3.267722579202106,Up
ARFGEF2,25.59370380039704,23.817342293547306,-1.7763615068497352,-6.976713142258287,4.353673944493671e-07,6.361144099275074,Down
ARFIP1,19.96046020039704,23.694448114519634,3.7339879141225936,4.8295526016316925,4.723167770432053e-05,4.325766627686311,Up
ARGLU1,21.39456258277749,23.05537075073656,1.6608081679590718,2.4547317446971197,0.020243604895782318,1.6937121476157704,Up
ARHGAP1,26.259943354792377,26.47173839627193,0.2117950414795544,1.073795574516708,0.2943951787130957,0.5310693066831923,NS
ARHGAP5,25.51702268961526,26.417996915886356,0.9009742262710958,3.50795024130167,0.0014478575184828021,2.8392741743138026,NS
ARHGDIA,26.98961469534673,28.01446497352989,1.024850278183159,4.988456028304031,2.528702902573077e-05,4.597102192938135,Up
ARHGDIB,25.97032533658111,27.18355861411618,1.2132332775350712,4.077068703064419,0.00038798066086945314,3.4111899215372397,Up
ARHGEF1,21.90371097443043,25.09297250672175,3.1892615322913187,3.7139541119224186,0.001018265617911373,2.992138920087325,Up
ARL1,23.922040396133404,24.356056032812358,0.4340156366789536,0.7931891867013825,0.43443887168925177,0.3620713229107639,NS
ARL6IP1,23.190601800688377,24.30369728914344,1.1130954884550626,3.2288049529739173,0.003075191305805664,2.512127861849075,Up
ARL6IP5,21.888506481699395,21.407672866479217,-0.48083361522017753,-0.7165829938854523,0.4793448728564124,0.31935191354580206,NS
ARL8A,24.200115494142057,24.669608428722803,0.4694929345807459,2.1872438340921674,0.03856259838700791,1.413833710580411,NS
ARL8B,23.942532782067428,24.62620039727591,0.6836676152084813,1.838469945131924,0.07602676698923458,1.1190334773363282,NS
ARPC1B,27.36538294693043,28.623894421090228,1.2585114741597963,5.692884684838811,7.318618341903378e-06,5.135570900242713,Up
ARPC2,27.2236430250475,28.128932292979105,0.9052892679316038,5.6842685372031445,4.187404415771485e-06,5.378055093310748,NS
ARPC3,26.021013242730646,26.84509579206967,0.8240825493390247,2.92425946982614,0.006517264569371607,2.185934648394315,NS
ARPC4,26.27484994855066,27.37417412044361,1.099324171892949,3.9593347074037846,0.0005266850253256157,3.278449029299449,Up
ARPC5,26.68179790125101,27.45487398849548,0.7730760872444691,4.128294926803882,0.00034119162178105326,3.467001641803843,NS
ARPC5L,24.453184086112955,24.710126499842165,0.25694241372920956,1.4729527322032658,0.15277004175656264,0.8159618026675914,NS
ARRB1,19.374501644221503,21.025402052522704,1.6509004083012009,2.6534928274804876,0.012746753855330466,1.89460040050163,Up
ARSL,17.728050524379015,18.60674780454384,0.8786972801648254,1.1546617545164353,0.2579096530620248,0.5885324027511066,NS
ASAH1,24.32640694419306,24.86331352658565,0.5369065823925894,1.6224634849650557,0.12241856972727454,0.9121526988703301,NS
ASL,25.576375926863253,26.733894751266085,1.1575188244028318,3.3621919195771057,0.002559994112262049,2.5917610335221517,Up
ASNS,20.273933203420775,22.280849889557558,2.0069166861367833,6.233525774377469,8.505797041545223e-07,6.070284984282302,Up
ASPH,22.23475341108839,23.745442246359517,1.5106888352711252,3.2385679273474985,0.0030966527082605397,2.5091074983382122,Up
ASPN,27.772599996500134,23.99394321064527,-3.7786567858548636,-9.24285958340527,2.976986544305583e-09,8.526223128318355,Down
ASS1,25.34580461983434,26.703566023479823,1.3577614036454833,4.799935904544013,8.41364048968797e-05,4.075016049091117,Up
ATAD3B,22.692528228799205,24.419844419969042,1.7273161911698374,4.327223034283621,0.00019783578653260334,3.703695146066119,Up
ATAD3C,24.68405772621467,25.39708049377363,0.7130227675589573,2.306502716324365,0.031280154684664475,1.504731107960971,NS
ATIC,26.799933215249265,27.68611718281194,0.8861839675626761,4.228055482657543,0.00024020313520126406,3.619421328358081,NS
ATL3,25.164842814128935,25.189182284350224,0.024339470221288906,0.16074641515246027,0.8734239280167592,0.05877491447181751,NS
ATP1A1,29.375576335899936,30.008404501038985,0.632828165139049,2.3393823235728233,0.026178636627674518,1.5820529750692875,NS
ATP1B1,27.029977320367415,27.76232484742403,0.7323475270566142,1.9773275624780653,0.05740940238242792,1.2410169740061783,NS
ATP1B3,23.41302134108952,24.04315892449673,0.6301375834072083,2.445574916686065,0.020854946355983638,1.6807909229282076,NS
ATP2A1,24.140321361686016,25.45721911017167,1.3168977484856548,3.903700370733743,0.0006056242171949606,3.217796766956043,Up
ATP2A2,24.001066977834185,24.917838713239128,0.916771735404943,4.5735899090738705,8.240526555162169e-05,4.0840450367622205,NS
ATP2B1,26.354187565781825,25.596972066298996,-0.7572154994828288,-2.0208462180121343,0.05497889148823977,1.2598040208656656,NS
ATP2B4,25.79526912672636,23.457885975888303,-2.3373831508380576,-6.886700510916676,6.422173502769716e-07,6.192317965621335,Down
ATP5F1A,30.77271248315619,30.925939934904868,0.1532274517486769,0.6802898543673292,0.5018058661085525,0.29946426609099036,NS
ATP5F1B,31.29104694448216,31.446542224883565,0.1554952804014036,0.7736384485236398,0.44535222333422336,0.35129637521225887,NS
ATP5F1C,27.11373243538759,27.48885898909505,0.3751265537074602,1.7777067618494518,0.08568478110897729,1.0670963083840141,NS
ATP5IF1,22.99141792318678,24.866689763982652,1.8752718407958717,3.7423829721458555,0.0009073673182358295,3.0422168673065544,Up
ATP5ME,24.874354446740234,25.544455902703326,0.670101455963092,1.7054091394436772,0.10003691263039921,0.9998397200630017,NS
ATP5MF,25.066614217529025,25.016108586522115,-0.05050563100691008,-0.2406597822891148,0.811824930560969,0.09053761594210115,NS
ATP5MG,25.803205734434506,26.329292915733845,0.5260871812993386,2.0031541987764636,0.05459921208159816,1.2628136245312178,NS
ATP5PB,28.0931177012628,28.29441562731634,0.2012979260535417,0.8295274821348498,0.4139478369957456,0.3830543823868509,NS
ATP5PD,22.341253568262715,23.334726033107003,0.9934724648442881,2.254753994351001,0.031633661034452365,1.499850543302363,NS
ATP5PO,28.040719448576368,28.300007296123617,0.2592878475472489,1.1865831357047714,0.2449714557986277,0.6108845169062708,NS
ATP6AP1,20.341890375208557,21.652878713861156,1.3109883386525993,3.5940816934777575,0.0011810426220614403,2.9277344290655045,Up
ATP6V0A1,25.717782887614348,25.997719553286263,0.2799366656719151,1.1449926115032247,0.2615255742664068,0.5824858355932533,NS
ATP6V0D1,22.419675989183617,23.89096090076823,1.4712849115846147,4.609626278286328,0.0001235883496796194,3.908022467016835,Up
ATP6V1A,23.10732666449335,23.91389445701917,0.8065677925258186,3.4079295817662225,0.001999118568299897,2.699161446986788,NS
ATP6V1B2,23.397646698883076,24.24510566809281,0.8474589692097325,3.321636456572342,0.002476794786169262,2.6061099752172847,NS
ATP6V1E1,24.950945202039186,25.52127581193281,0.5703306098936238,2.3495452508672545,0.026129824799351605,1.5828635022102906,NS
AZGP1,25.203018537389134,24.426908344134326,-0.7761101932548087,-3.7710213842164673,0.0007135230407296818,3.146591998302388,NS
AZU1,22.75885445005256,24.87304105036038,2.1141866003078214,3.790586859748298,0.0007187553462223169,3.1434189119354037,Up
B2M,24.123813317229445,25.41973206677335,1.2959187495439046,1.5505826532735378,0.13292221638908494,0.8764024257628403,NS
BABAM2,20.15259021452374,21.50724490527791,1.3546546907541703,3.135401378262906,0.004191339244970232,2.3776471861582995,Up
BACC1,20.68708990726929,23.449763360771122,2.762673453501833,4.253346361614973,0.00038977648519872337,3.4091843649528286,Up
BAG2,25.281470431780285,23.333973669666108,-1.9474967621141772,-5.325641107552988,1.3067163376195563e-05,4.883818678966487,Down
BASP1,23.829787848592453,24.836675940714713,1.00688809212226,3.499619150568273,0.0019133835661841164,2.7181979604592152,Up
BAX,23.042096153562827,24.20206872869283,1.159972575130002,4.086402610067007,0.0003183949570007331,3.4970338195904564,Up
BCAM,22.959973605808962,23.649822092915414,0.6898484871064525,1.7746904108490758,0.08696953746657272,1.0606328396442009,NS
BCAP31,25.231891270343446,26.111707790384056,0.8798165200406096,3.1553246081789146,0.003809168700275018,2.419169792900587,NS
BCAS1,22.11562937523137,22.346734682071904,0.23110530684053288,0.2801605789368951,0.7813604966570744,0.10714854923808766,NS
BCAT2,23.395927262395368,23.66144398791095,0.2655167255155817,0.9663187615092068,0.3423274266941304,0.4655583045292282,NS
BCCIP,21.692855477077494,23.99405120321959,2.3011957261420974,7.193386963787689,7.044056525821847e-08,7.152177167645985,Up
BCL2L13,18.305150947986583,18.9417380581801,0.636587110193517,1.075934511111302,0.2917845569958992,0.5349376973258584,NS
BCLAF1,19.931150747404928,23.912357854927176,3.9812071075222484,5.941772201240188,1.3786557655607579e-05,4.860544158610222,Up
BDH1,23.75376438803515,24.74944936506852,0.9956849770333704,2.1910834540713617,0.03737485240847069,1.4274205136725524,NS
BGN,29.34029313109183,27.64391281149679,-1.6963803195950398,-6.894847812866775,2.2727062839733823e-07,6.643456687236705,Down
BICD2,23.14876119375311,24.10719587478944,0.95843468103633,3.7609958789695814,0.000736997654849567,3.132533894077872,NS
BKGD,21.51467696052196,21.393026370865716,-0.12165058965624453,-0.5639006818796811,0.5774340571082337,0.23849760497558722,NS
BLMH,23.432252648608397,23.61633864595451,0.18408599734611286,0.8000076127776767,0.43193003519758477,0.36458659528790843,NS
BLTP3A,24.469073100041676,24.9108043539896,0.4417312539479248,0.4334750650227253,0.6677827075982203,0.17536483130127598,NS
BLVRA,25.326899196512187,25.083063278303797,-0.24383591820839,-1.3540167089771273,0.18592879604449825,0.7306533429083872,NS
BLVRB,28.445851424029307,27.79469719135208,-0.6511542326772286,-3.56059156978411,0.0014483137386881071,2.8391373495878165,NS
BOLA2,23.01630182120115,25.38810884904712,2.3718070278459713,6.290644561564785,1.0583073979261102e-06,5.975388167997738,Up
BPNT1,23.33785622691925,24.454668845110618,1.1168126181913678,3.1918118652121192,0.0033112853207342284,2.4800033961486467,Up
BRIX1,19.168296167565078,22.90685894899317,3.7385627814280937,5.882658961823423,1.953628500605813e-06,5.709158017626492,Up
BSG,23.902855874225214,24.33072123068072,0.4278653564555057,1.5710369135477171,0.12716318465728849,0.8956386042098585,NS
BTF3,23.671230630046626,25.70977444751809,2.0385438174714636,3.850313665318566,0.0012305936245221205,2.9098853392415176,Up
BUB3,27.085514246039754,27.623769386200475,0.5382551401607216,2.764479620960711,0.011021319691789355,1.9577663999899504,NS
C10orf67,22.389514008002358,23.4136444187062,1.0241304107038403,1.982097006182747,0.05797691110300598,1.23674492672947,NS
C1QB,26.15867782144834,25.843902766142524,-0.31477505530581595,-1.317457437077573,0.19797482712500436,0.7033900275956158,NS
C1QBP,26.648765747393426,27.663589584095547,1.0148238367021207,4.9804191166038505,2.4672796689118373e-05,4.607781619954459,Up
C1QC,24.483381742993522,23.630363077452756,-0.8530186655407661,-1.970660851648516,0.059359405780186204,1.226510455230341,NS
C1S,21.627371012366012,23.190533268595054,1.5631622562290417,3.070717509994342,0.006259097414561769,2.203488289175669,Up
C3,30.11135788640127,29.622648936444765,-0.4887089499565036,-2.86965981157041,0.007463586175641153,2.12705244839042,NS
C4A,27.70988145718433,27.27360778244536,-0.4362736747389704,-2.131409853141934,0.041632082458585046,1.3805718649322807,NS
C4B,21.99487927974927,21.098322306179032,-0.8965569735702381,-1.9048928483537975,0.06652172420178915,1.177036502663308,NS
C4BPA,25.333689345382595,25.48903531469959,0.1553459693169934,0.56780049499044,0.5744839265476369,0.24072211790575795,NS
C5,22.875231484165425,23.706256157298586,0.831024673133161,1.4937851067424757,0.1481675362611745,0.8292469405338709,NS
C6,22.22349521857726,22.95092437509298,0.727429156515722,1.4697506705220096,0.15244815422554567,0.8168778295112151,NS
C6orf120,23.93649063199094,22.202733565258406,-1.733757066732533,-2.5174327921621,0.01917323605837967,1.7173045807218932,Down
C9,24.541178825346687,24.433621254543688,-0.10755757080299944,-0.2671249833965921,0.791203585137865,0.10171175351140273,NS
CA1,31.130216589136307,30.14753339675773,-0.9826831923785768,-2.964526045593233,0.006171256979899565,2.2096263685704436,NS
CA12,23.673024687510292,23.166102360320153,-0.5069223271901393,-0.7705339659417656,0.44720854693333195,0.3494899049192343,NS
CA2,29.16726332602868,28.30530253950883,-0.8619607865198518,-2.0096989398406278,0.05543183970889714,1.2562407075131905,NS
CAB39,24.190086397473436,24.633737771308212,0.4436513738347756,0.8282347023972901,0.4141741045773195,0.3828170580035123,NS
CACYBP,24.85382095709977,26.60825463400615,1.7544336769063804,6.037975009535418,2.591391477475923e-06,5.586466973866791,Up
CAD,19.30002205522613,22.61089722534019,3.310875170114059,8.590930655048291,1.3818672112179195e-08,7.859533687935817,Up
CALD1,31.50022706151441,30.156540976009936,-1.3436860855044728,-3.6066166268545716,0.001258838087542646,2.900030125498759,Down
CALM1,28.809957063243914,29.76737204325031,0.9574149800063978,1.427781476685046,0.17224678719241757,0.7638488699580274,NS
CALR,28.959510225044134,30.259697341319317,1.3001871162751826,5.829779746753954,5.162198890910717e-06,5.287165266827985,Up
CALU,25.95552946088544,27.046637378352106,1.0911079174666654,6.2001313672685185,9.435185847589929e-07,6.025249540990532,Up
CAMK2B,24.738304896039708,24.149230580042,-0.5890743159977063,-1.6856395598443912,0.1036858826628623,0.9842803708914548,NS
CAMK2D,24.324877984795705,24.48817517526767,0.16329719047196534,0.7769255415498322,0.44329491650301633,0.35330724895635546,NS
CAMP,19.51585279961533,21.171909895184786,1.6560570955694551,2.7290467610356237,0.011433204043469248,1.9418320457724036,Up
CAND1,26.41090851011164,26.926981607507734,0.5160730973960952,2.218685803367269,0.034482128032558346,1.4624059399390021,NS
CANX,28.636844041944883,29.78984037903715,1.1529963370922687,5.109938654097588,1.7189816485167516e-05,4.764728759723915,Up
CAP1,28.358361829514806,29.016763809127134,0.6584019796123286,3.84821004220925,0.0005788298935895653,3.2374490478955296,NS
CAP2,23.867625501053972,22.225271535077482,-1.6423539659764899,-4.118945228771114,0.00027672857186818747,3.557945998198827,Down
CAPG,26.694493407818676,28.569411671379804,1.8749182635611277,6.204802638218727,2.7137975307404287e-06,5.566422557030838,Up
CAPN1,27.272000923415213,27.768978928799477,0.49697800538426407,2.7659825225503427,0.011408818451217785,1.9427593307515358,NS
CAPN2,24.70499573949101,24.920990797361917,0.21599505787090578,0.8792739429462182,0.38624679369514764,0.4131351127095925,NS
CAPN5,24.25368067358168,24.2980627547115,0.04438208112981812,0.16490521399584823,0.8704474350406338,0.060257450119394644,NS
CAPNS1,26.57856854513865,26.867399744764697,0.28883119962604553,1.301065962899836,0.2038653695541407,0.6906565412099451,NS
CAPRIN1,28.548353145298414,27.377770747477047,-1.1705823978213665,-5.249398161332016,1.2885455087614666e-05,4.8899002384596315,Down
CAPZA1,26.838360278983718,27.789253803916672,0.9508935249329546,4.618588399712585,9.916759620773323e-05,4.003630213804702,NS
CAPZA2,28.27516164859407,28.42930550678842,0.15414385819434884,1.0490565237721245,0.3029177442457227,0.5186752859200605,NS
CAPZB,27.92031793043138,28.452051381630124,0.5317334511987433,3.443949330096111,0.001970232797327616,2.7054824557564037,NS
CARS1,22.7977467523731,23.934436249209302,1.1366894968362011,2.9718656347860906,0.005799344901813074,2.2366210618846587,Up
CARS2,26.64800812274353,24.24642497230291,-2.4015831504406187,-2.6688857384680014,0.01228043661013623,1.9107861923152007,Down
CASP1,23.19852693054132,24.60484201780833,1.4063150872670107,4.07173884301496,0.00034675733051342804,3.4599743490928025,Up
CASP3,24.20816045627788,24.27051492475914,0.06235446848126003,0.24186885500901428,0.8109082278094483,0.0910282930282598,NS
CASP6,21.453437556779818,22.716684488143233,1.2632469313634154,2.9819470527265683,0.007036702736478307,2.1526307952329424,Up
CASP7,24.93490297898178,24.468460746367498,-0.4664422326142805,-2.2220694910846794,0.03411895692573759,1.4670042544189583,NS
CAST,25.785446840779244,26.61070191038745,0.8252550696082075,3.304051150864012,0.002611889614352721,2.5830451814898105,NS
CAT,28.099973843002388,28.362616736947032,0.26264289394464413,1.3291517711083376,0.19571979612680687,0.7083652452984109,NS
CAV1,26.59759899151197,23.868091591108584,-2.729507400403385,-5.131764599716176,1.8254634799329342e-05,4.738626851085799,Down
CAV3,26.769890939125283,24.31740885218239,-2.4524820869428936,-6.814940133498721,7.564715888703029e-07,6.121207378319652,Down
CAVIN1,29.343735634377932,26.890325663630477,-2.4534099707474546,-8.504473273670493,1.979622737834922e-09,8.703417566550351,Down
